filename,width,height,class,xmin,ymin,xmax,ymax
imageSample162.jpg,800,600,Weed,1,387,40,548
imageSample162.jpg,800,600,Weed,1,25,37,120
imageSample163.jpg,800,600,Weed,97,104,169,182
imageSample163.jpg,800,600,Weed,49,135,100,184
imageSample163.jpg,800,600,Weed,174,139,304,191
imageSample163.jpg,800,600,Weed,88,1,146,85
imageSample163.jpg,800,600,Weed,472,144,522,196
imageSample163.jpg,800,600,Weed,318,1,355,109
imageSample163.jpg,800,600,Weed,526,111,603,204
imageSample163.jpg,800,600,Weed,608,148,680,220
imageSample163.jpg,800,600,Weed,614,370,668,435
imageSample163.jpg,800,600,Weed,534,478,596,547
imageSample163.jpg,800,600,Weed,523,551,589,600
imageSample163.jpg,800,600,Weed,400,229,434,272
imageSample165.jpg,800,600,Weed,309,78,364,148
imageSample165.jpg,800,600,Weed,26,306,70,351
imageSample165.jpg,800,600,Weed,74,214,138,345
imageSample165.jpg,800,600,Weed,182,306,282,372
imageSample165.jpg,800,600,Weed,291,272,353,357
imageSample165.jpg,800,600,Weed,189,447,234,526
imageSample165.jpg,800,600,Weed,398,313,432,359
imageSample165.jpg,800,600,Weed,432,313,488,373
imageSample165.jpg,800,600,Weed,503,306,615,372
imageSample165.jpg,800,600,Weed,522,252,599,309
imageSample165.jpg,800,600,Weed,414,19,456,75
imageSample165.jpg,800,600,Weed,654,317,704,374
imageSample165.jpg,800,600,Weed,654,385,703,491
imageSample165.jpg,800,600,Weed,756,308,800,368
imageSample165.jpg,800,600,Weed,361,547,407,586
imageSample165.jpg,800,600,Weed,424,468,462,518
imageSample165.jpg,800,600,Weed,658,525,743,600
imageSample165.jpg,800,600,Weed,122,528,286,585
imageSample165.jpg,800,600,Weed,2,535,108,594
imageSample166.jpg,800,600,Weed,226,320,284,368
imageSample166.jpg,800,600,Weed,426,331,477,444
imageSample166.jpg,800,600,Weed,523,322,613,385
imageSample166.jpg,800,600,Weed,640,334,705,413
imageSample166.jpg,800,600,Weed,329,96,377,166
imageSample166.jpg,800,600,Weed,533,89,641,166
imageSample166.jpg,800,600,Weed,384,104,435,158
imageSample166.jpg,800,600,Weed,453,103,520,153
imageSample166.jpg,800,600,Weed,417,36,489,119
imageSample166.jpg,800,600,Weed,5,537,69,587
imageSample166.jpg,800,600,Weed,141,504,245,597
imageSample166.jpg,800,600,Weed,249,551,300,599
imageSample166.jpg,800,600,Weed,332,561,394,599
imageSample166.jpg,800,600,Weed,665,474,703,529
imageSample167.jpg,800,600,Weed,657,143,703,247
imageSample167.jpg,800,600,Weed,255,9,396,104
imageSample167.jpg,800,600,Weed,56,479,135,545
imageSample167.jpg,800,600,Weed,650,520,718,600
imageSample17.jpg,800,600,Weed,307,86,372,189
imageSample17.jpg,800,600,Weed,410,232,458,285
imageSample17.jpg,800,600,Weed,549,1,648,115
imageSample173.jpg,800,600,Weed,305,186,382,289
imageSample173.jpg,800,600,Weed,399,261,462,368
imageSample173.jpg,800,600,Weed,414,371,464,435
imageSample173.jpg,800,600,Weed,526,27,579,82
imageSample173.jpg,800,600,Weed,70,447,177,518
imageSample173.jpg,800,600,Weed,15,445,60,537
imageSample173.jpg,800,600,Weed,282,464,362,513
imageSample173.jpg,800,600,Weed,513,479,584,536
imageSample173.jpg,800,600,Weed,591,483,662,538
imageSample173.jpg,800,600,Weed,189,233,230,274
imageSample173.jpg,800,600,Weed,553,251,626,305
imageSample173.jpg,800,600,Weed,758,48,793,97
imageSample173.jpg,800,600,Weed,195,462,267,511
imageSample174.jpg,800,600,Weed,70,201,184,331
imageSample174.jpg,800,600,Weed,193,189,315,270
imageSample174.jpg,800,600,Weed,358,296,441,450
imageSample174.jpg,800,600,Weed,379,474,443,515
imageSample174.jpg,800,600,Weed,525,482,568,520
imageSample174.jpg,800,600,Weed,649,436,708,494
imageSample174.jpg,800,600,Weed,743,198,781,228
imageSample174.jpg,800,600,Weed,86,362,213,533
imageSample174.jpg,800,600,Weed,255,503,303,598
imageSample176.jpg,800,600,Weed,120,205,177,280
imageSample176.jpg,800,600,Weed,1,168,20,221
imageSample176.jpg,800,600,Weed,16,435,136,497
imageSample176.jpg,800,600,Weed,487,461,579,530
imageSample176.jpg,800,600,Weed,491,145,560,252
imageSample176.jpg,800,600,Weed,641,303,694,403
imageSample176.jpg,800,600,Weed,387,444,432,504
imageSample176.jpg,800,600,Weed,220,468,264,497
imageSample176.jpg,800,600,Weed,782,201,800,224
imageSample176.jpg,800,600,Weed,779,105,800,139
imageSample177.jpg,800,600,Weed,32,320,55,361
imageSample177.jpg,800,600,Weed,47,72,82,121
imageSample177.jpg,800,600,Weed,265,304,341,368
imageSample177.jpg,800,600,Weed,452,371,496,430
imageSample177.jpg,800,600,Weed,472,324,547,378
imageSample177.jpg,800,600,Weed,571,314,617,372
imageSample177.jpg,800,600,Weed,451,575,487,600
imageSample177.jpg,800,600,Weed,282,196,357,291
imageSample177.jpg,800,600,Weed,303,138,374,206
imageSample177.jpg,800,600,Weed,277,61,361,128
imageSample177.jpg,800,600,Weed,566,137,633,250
imageSample177.jpg,800,600,Weed,571,65,638,125
imageSample177.jpg,800,600,Weed,678,47,738,98
imageSample178.jpg,800,600,Weed,119,307,176,355
imageSample178.jpg,800,600,Weed,256,330,285,361
imageSample178.jpg,800,600,Weed,270,389,303,430
imageSample178.jpg,800,600,Weed,383,316,408,355
imageSample178.jpg,800,600,Weed,65,323,91,355
imageSample178.jpg,800,600,Weed,123,54,181,117
imageSample178.jpg,800,600,Weed,63,49,100,92
imageSample178.jpg,800,600,Weed,17,42,57,83
imageSample178.jpg,800,600,Weed,626,306,691,376
imageSample178.jpg,800,600,Weed,530,451,557,493
imageSample178.jpg,800,600,Weed,526,63,558,94
imageSample178.jpg,800,600,Weed,724,61,774,104
imageSample178.jpg,800,600,Weed,3,282,53,408
imageSample179.jpg,800,600,Weed,184,319,240,370
imageSample179.jpg,800,600,Weed,450,316,482,363
imageSample179.jpg,800,600,Weed,62,435,96,473
imageSample179.jpg,800,600,Weed,559,300,650,413
imageSample179.jpg,800,600,Weed,703,311,765,375
imageSample179.jpg,800,600,Weed,651,330,683,370
imageSample179.jpg,800,600,Weed,66,37,145,107
imageSample179.jpg,800,600,Weed,143,59,228,113
imageSample179.jpg,800,600,Weed,336,41,407,104
imageSample179.jpg,800,600,Weed,600,56,639,92
imageSample179.jpg,800,600,Weed,648,59,677,100
imageSample179.jpg,800,600,Weed,687,61,760,131
imageSample179.jpg,800,600,Weed,327,336,374,371
imageSample18.jpg,800,600,Weed,436,450,518,496
imageSample180.jpg,800,600,Weed,208,362,262,411
imageSample180.jpg,800,600,Weed,94,508,132,564
imageSample180.jpg,800,600,Weed,90,385,160,425
imageSample180.jpg,800,600,Weed,2,344,115,418
imageSample180.jpg,800,600,Weed,333,363,435,472
imageSample180.jpg,800,600,Weed,484,257,533,325
imageSample180.jpg,800,600,Weed,474,354,555,416
imageSample180.jpg,800,600,Weed,559,358,682,480
imageSample180.jpg,800,600,Weed,709,344,800,417
imageSample180.jpg,800,600,Weed,464,109,541,177
imageSample180.jpg,800,600,Weed,319,90,410,153
imageSample180.jpg,800,600,Weed,235,110,297,161
imageSample180.jpg,800,600,Weed,76,96,146,163
imageSample180.jpg,800,600,Weed,1,119,39,249
imageSample180.jpg,800,600,Weed,155,90,270,202
imageSample181.jpg,800,600,Weed,123,224,253,341
imageSample181.jpg,800,600,Weed,275,292,329,341
imageSample181.jpg,800,600,Weed,473,164,653,413
imageSample181.jpg,800,600,Weed,692,260,760,327
imageSample181.jpg,800,600,Weed,424,43,457,80
imageSample181.jpg,800,600,Weed,245,516,330,600
imageSample182.jpg,800,600,Weed,260,285,308,337
imageSample182.jpg,800,600,Weed,401,191,468,241
imageSample182.jpg,800,600,Weed,550,294,577,323
imageSample182.jpg,800,600,Weed,459,453,495,496
imageSample182.jpg,800,600,Weed,558,20,622,121
imageSample182.jpg,800,600,Weed,2,54,165,365
imageSample182.jpg,800,600,Weed,65,4,143,52
imageSample182.jpg,800,600,Weed,13,491,34,518
imageSample182.jpg,800,600,Weed,531,543,571,591
imageSample183.jpg,800,600,Weed,91,168,148,270
imageSample183.jpg,800,600,Weed,67,341,122,423
imageSample183.jpg,800,600,Weed,36,278,157,344
imageSample183.jpg,800,600,Weed,347,303,396,363
imageSample183.jpg,800,600,Weed,177,467,300,527
imageSample183.jpg,800,600,Weed,577,323,652,390
imageSample183.jpg,800,600,Weed,605,217,712,292
imageSample183.jpg,800,600,Weed,624,497,698,546
imageSample184.jpg,800,600,Weed,189,179,333,282
imageSample184.jpg,800,600,Weed,467,349,495,385
imageSample184.jpg,800,600,Weed,345,346,389,390
imageSample184.jpg,800,600,Weed,598,351,633,391
imageSample184.jpg,800,600,Weed,389,60,477,115
imageSample184.jpg,800,600,Weed,626,12,677,66
imageSample184.jpg,800,600,Weed,74,333,108,371
imageSample184.jpg,800,600,Weed,53,511,104,579
imageSample184.jpg,800,600,Weed,72,448,110,481
imageSample184.jpg,800,600,Weed,2,37,43,84
imageSample184.jpg,800,600,Weed,50,51,74,85
imageSample185.jpg,800,600,Weed,93,383,186,437
imageSample185.jpg,800,600,Weed,298,347,384,445
imageSample185.jpg,800,600,Weed,200,129,277,172
imageSample185.jpg,800,600,Weed,362,148,407,184
imageSample185.jpg,800,600,Weed,457,139,505,178
imageSample185.jpg,800,600,Weed,527,118,692,237
imageSample185.jpg,800,600,Weed,574,407,604,441
imageSample187.jpg,800,600,Weed,101,234,257,384
imageSample187.jpg,800,600,Weed,362,266,457,334
imageSample187.jpg,800,600,Weed,312,266,360,316
imageSample187.jpg,800,600,Weed,569,264,653,332
imageSample187.jpg,800,600,Weed,687,261,779,402
imageSample187.jpg,800,600,Weed,658,524,733,585
imageSample187.jpg,800,600,Weed,577,575,607,599
imageSample187.jpg,800,600,Weed,506,552,545,598
imageSample187.jpg,800,600,Weed,309,554,355,595
imageSample187.jpg,800,600,Weed,153,531,195,577
imageSample187.jpg,800,600,Weed,21,543,72,599
imageSample187.jpg,800,600,Weed,374,546,446,598
imageSample187.jpg,800,600,Weed,437,538,479,585
imageSample187.jpg,800,600,Weed,378,6,521,110
imageSample187.jpg,800,600,Weed,577,17,619,66
imageSample187.jpg,800,600,Weed,660,3,785,80
imageSample187.jpg,800,600,Weed,3,3,65,55
imageSample187.jpg,800,600,Weed,442,409,472,448
imageSample188.jpg,800,600,Weed,427,212,453,246
imageSample188.jpg,800,600,Weed,436,58,526,157
imageSample188.jpg,800,600,Weed,540,161,731,328
imageSample188.jpg,800,600,Weed,729,192,783,259
imageSample188.jpg,800,600,Weed,700,449,798,599
imageSample189.jpg,800,600,Weed,1,145,69,217
imageSample189.jpg,800,600,Weed,36,32,83,95
imageSample189.jpg,800,600,Weed,394,204,449,246
imageSample189.jpg,800,600,Weed,512,189,589,260
imageSample189.jpg,800,600,Weed,547,339,600,398
imageSample189.jpg,800,600,Weed,524,460,565,517
imageSample189.jpg,800,600,Weed,556,69,603,127
imageSample189.jpg,800,600,Weed,289,202,327,236
imageSample189.jpg,800,600,Weed,24,463,45,494
imageSample189.jpg,800,600,Weed,346,204,386,242
imageSample19.jpg,800,600,Weed,326,43,458,136
imageSample19.jpg,800,600,Weed,720,81,762,104
imageSample19.jpg,800,600,Weed,11,583,87,599
imageSample190.jpg,800,600,Weed,34,272,70,306
imageSample190.jpg,800,600,Weed,34,306,71,339
imageSample190.jpg,800,600,Weed,22,140,84,215
imageSample190.jpg,800,600,Weed,312,66,357,132
imageSample190.jpg,800,600,Weed,307,204,352,252
imageSample190.jpg,800,600,Weed,290,468,318,501
imageSample190.jpg,800,600,Weed,24,435,55,475
imageSample190.jpg,800,600,Weed,545,241,599,306
imageSample190.jpg,800,600,Weed,559,351,616,425
imageSample190.jpg,800,600,Weed,550,499,571,525
imageSample190.jpg,800,600,Weed,549,547,586,598
imageSample191.jpg,800,600,Weed,572,346,650,427
imageSample191.jpg,800,600,Weed,93,225,125,261
imageSample191.jpg,800,600,Weed,1,58,64,110
imageSample191.jpg,800,600,Weed,298,302,376,372
imageSample191.jpg,800,600,Weed,315,380,457,452
imageSample191.jpg,800,600,Weed,599,135,632,174
imageSample191.jpg,800,600,Weed,93,137,119,177
imageSample191.jpg,800,600,Weed,90,85,127,122
imageSample192.jpg,800,600,Weed,253,326,286,352
imageSample192.jpg,800,600,Weed,516,380,551,420
imageSample192.jpg,800,600,Weed,238,512,279,552
imageSample192.jpg,800,600,Weed,1,456,28,517
imageSample192.jpg,800,600,Weed,273,100,292,120
imageSample192.jpg,800,600,Weed,1,64,36,176
imageSample192.jpg,800,600,Weed,1,185,40,276
imageSample193.jpg,800,600,Weed,248,321,310,378
imageSample193.jpg,800,600,Weed,410,242,453,274
imageSample193.jpg,800,600,Weed,274,491,302,532
imageSample193.jpg,800,600,Weed,554,74,586,115
imageSample193.jpg,800,600,Weed,5,368,53,436
imageSample193.jpg,800,600,Weed,1,456,41,535
imageSample193.jpg,800,600,Weed,22,98,95,187
imageSample193.jpg,800,600,Weed,29,28,96,107
imageSample194.jpg,800,600,Weed,238,380,348,425
imageSample194.jpg,800,600,Weed,343,414,377,447
imageSample194.jpg,800,600,Weed,64,534,107,577
imageSample194.jpg,800,600,Weed,632,43,664,72
imageSample194.jpg,800,600,Weed,382,44,401,72
imageSample194.jpg,800,600,Weed,191,142,209,165
imageSample194.jpg,800,600,Weed,348,571,367,595
imageSample195.jpg,800,600,Weed,114,229,171,266
imageSample195.jpg,800,600,Weed,66,222,93,253
imageSample195.jpg,800,600,Weed,114,481,157,546
imageSample195.jpg,800,600,Weed,139,326,175,355
imageSample195.jpg,800,600,Weed,129,372,162,405
imageSample195.jpg,800,600,Weed,158,44,184,84
imageSample195.jpg,800,600,Weed,188,65,222,99
imageSample195.jpg,800,600,Weed,401,213,464,277
imageSample195.jpg,800,600,Weed,390,479,429,523
imageSample195.jpg,800,600,Weed,389,523,429,556
imageSample195.jpg,800,600,Weed,634,499,683,538
imageSample195.jpg,800,600,Weed,644,530,677,572
imageSample195.jpg,800,600,Weed,643,242,683,275
imageSample195.jpg,800,600,Weed,673,131,729,177
imageSample195.jpg,800,600,Weed,669,85,710,134
imageSample195.jpg,800,600,Weed,665,1,719,56
imageSample195.jpg,800,600,Weed,773,399,795,419
imageSample196.jpg,800,600,Weed,1,193,58,250
imageSample196.jpg,800,600,Weed,93,469,167,517
imageSample196.jpg,800,600,Weed,195,468,254,518
imageSample196.jpg,800,600,Weed,248,460,303,507
imageSample196.jpg,800,600,Weed,367,501,402,548
imageSample196.jpg,800,600,Weed,627,501,653,544
imageSample196.jpg,800,600,Weed,656,497,696,544
imageSample196.jpg,800,600,Weed,519,254,542,273
imageSample198.jpg,800,600,Weed,43,490,106,549
imageSample198.jpg,800,600,Weed,136,478,187,538
imageSample198.jpg,800,600,Weed,179,493,222,536
imageSample198.jpg,800,600,Weed,303,520,339,570
imageSample198.jpg,800,600,Weed,447,245,482,292
imageSample198.jpg,800,600,Weed,338,230,364,261
imageSample198.jpg,800,600,Weed,548,518,570,542
imageSample198.jpg,800,600,Weed,722,265,764,304
imageSample198.jpg,800,600,Weed,613,11,638,39
imageSample2.jpg,800,600,Weed,1,10,33,50
imageSample2.jpg,800,600,Weed,1,417,40,508
imageSample2.jpg,800,600,Weed,1,543,40,600
imageSample2.jpg,800,600,Weed,231,190,267,236
imageSample2.jpg,800,600,Weed,217,271,278,360
imageSample2.jpg,800,600,Weed,256,250,332,293
imageSample2.jpg,800,600,Weed,230,398,256,429
imageSample2.jpg,800,600,Weed,459,260,508,353
imageSample2.jpg,800,600,Weed,702,246,737,294
imageSample2.jpg,800,600,Weed,709,298,740,334
imageSample2.jpg,800,600,Weed,694,1,751,57
imageSample2.jpg,800,600,Weed,729,39,781,71
imageSample2.jpg,800,600,Weed,701,64,741,153
imageSample2.jpg,800,600,Weed,353,501,376,523
imageSample20.jpg,800,600,Weed,585,303,645,340
imageSample20.jpg,800,600,Weed,324,24,421,93
imageSample204.jpg,800,600,Weed,591,120,680,170
imageSample204.jpg,800,600,Weed,717,491,788,565
imageSample204.jpg,800,600,Weed,584,559,690,600
imageSample204.jpg,800,600,Weed,447,522,533,600
imageSample204.jpg,800,600,Weed,224,465,306,546
imageSample204.jpg,800,600,Weed,361,397,455,534
imageSample204.jpg,800,600,Weed,112,97,201,158
imageSample204.jpg,800,600,Weed,300,200,409,387
imageSample204.jpg,800,600,Weed,280,20,371,109
imageSample204.jpg,800,600,Weed,221,70,365,229
imageSample204.jpg,800,600,Weed,725,20,800,157
imageSample204.jpg,800,600,Weed,736,182,798,267
imageSample204.jpg,800,600,Weed,415,137,484,227
imageSample204.jpg,800,600,Weed,472,88,534,199
imageSample204.jpg,800,600,Weed,389,18,479,122
imageSample204.jpg,800,600,Weed,97,531,181,587
imageSample204.jpg,800,600,Weed,1,22,86,102
imageSample204.jpg,800,600,Weed,1,113,91,208
imageSample205.jpg,800,600,Weed,336,109,439,239
imageSample205.jpg,800,600,Weed,307,418,385,497
imageSample205.jpg,800,600,Weed,395,217,446,360
imageSample205.jpg,800,600,Weed,231,58,276,102
imageSample205.jpg,800,600,Weed,280,50,330,114
imageSample205.jpg,800,600,Weed,474,56,557,180
imageSample205.jpg,800,600,Weed,529,29,717,164
imageSample205.jpg,800,600,Weed,725,68,782,162
imageSample205.jpg,800,600,Weed,496,480,610,575
imageSample205.jpg,800,600,Weed,603,473,679,587
imageSample205.jpg,800,600,Weed,702,465,796,597
imageSample205.jpg,800,600,Weed,55,468,138,568
imageSample205.jpg,800,600,Weed,112,487,215,545
imageSample205.jpg,800,600,Weed,8,402,56,472
imageSample205.jpg,800,600,Weed,131,47,224,117
imageSample205.jpg,800,600,Weed,64,3,119,47
imageSample205.jpg,800,600,Weed,53,99,94,152
imageSample205.jpg,800,600,Weed,415,391,456,437
imageSample206.jpg,800,600,Weed,227,370,305,440
imageSample206.jpg,800,600,Weed,328,394,439,483
imageSample206.jpg,800,600,Weed,432,132,514,272
imageSample206.jpg,800,600,Weed,603,394,637,436
imageSample206.jpg,800,600,Weed,652,389,757,442
imageSample206.jpg,800,600,Weed,517,416,596,490
imageSample206.jpg,800,600,Weed,419,491,521,569
imageSample206.jpg,800,600,Weed,565,363,608,414
imageSample206.jpg,800,600,Weed,401,295,460,351
imageSample206.jpg,800,600,Weed,503,308,564,370
imageSample206.jpg,800,600,Weed,351,337,405,393
imageSample206.jpg,800,600,Weed,78,318,134,366
imageSample206.jpg,800,600,Weed,434,29,551,116
imageSample206.jpg,800,600,Weed,13,55,98,158
imageSample206.jpg,800,600,Weed,17,160,73,246
imageSample206.jpg,800,600,Weed,2,261,84,327
imageSample206.jpg,800,600,Weed,3,465,73,600
imageSample207.jpg,800,600,Weed,349,320,422,397
imageSample207.jpg,800,600,Weed,330,273,369,319
imageSample207.jpg,800,600,Weed,198,424,244,465
imageSample207.jpg,800,600,Weed,437,408,509,505
imageSample207.jpg,800,600,Weed,501,434,582,480
imageSample207.jpg,800,600,Weed,84,424,193,491
imageSample207.jpg,800,600,Weed,2,417,47,480
imageSample207.jpg,800,600,Weed,256,486,327,565
imageSample207.jpg,800,600,Weed,312,555,392,600
imageSample207.jpg,800,600,Weed,365,93,401,132
imageSample207.jpg,800,600,Weed,316,97,383,172
imageSample207.jpg,800,600,Weed,259,42,315,117
imageSample207.jpg,800,600,Weed,95,4,158,32
imageSample207.jpg,800,600,Weed,20,2,62,27
imageSample207.jpg,800,600,Weed,437,3,507,81
imageSample207.jpg,800,600,Weed,632,410,700,494
imageSample207.jpg,800,600,Weed,698,340,762,417
imageSample207.jpg,800,600,Weed,729,535,800,599
imageSample207.jpg,800,600,Weed,726,85,798,172
imageSample207.jpg,800,600,Weed,638,1,723,74
imageSample209.jpg,800,600,Weed,256,335,303,397
imageSample209.jpg,800,600,Weed,260,217,312,297
imageSample209.jpg,800,600,Weed,168,499,195,525
imageSample209.jpg,800,600,Weed,77,517,130,556
imageSample209.jpg,800,600,Weed,147,52,208,104
imageSample209.jpg,800,600,Weed,229,146,300,216
imageSample209.jpg,800,600,Weed,210,109,233,135
imageSample209.jpg,800,600,Weed,304,159,356,203
imageSample209.jpg,800,600,Weed,21,40,105,111
imageSample209.jpg,800,600,Weed,354,103,417,166
imageSample209.jpg,800,600,Weed,458,82,503,119
imageSample209.jpg,800,600,Weed,583,91,622,134
imageSample209.jpg,800,600,Weed,695,178,793,255
imageSample209.jpg,800,600,Weed,698,252,770,410
imageSample209.jpg,800,600,Weed,760,470,800,544
imageSample209.jpg,800,600,Weed,503,524,603,582
imageSample209.jpg,800,600,Weed,332,435,444,600
imageSample209.jpg,800,600,Weed,435,436,551,600
imageSample209.jpg,800,600,Weed,653,144,681,188
imageSample21.jpg,800,600,Weed,313,32,424,91
imageSample21.jpg,800,600,Weed,588,299,645,342
imageSample210.jpg,800,600,Weed,279,108,369,174
imageSample210.jpg,800,600,Weed,374,75,427,106
imageSample210.jpg,800,600,Weed,425,241,483,305
imageSample210.jpg,800,600,Weed,560,134,684,196
imageSample210.jpg,800,600,Weed,494,209,531,241
imageSample210.jpg,800,600,Weed,726,151,798,203
imageSample210.jpg,800,600,Weed,422,425,465,483
imageSample210.jpg,800,600,Weed,138,537,252,591
imageSample210.jpg,800,600,Weed,5,371,44,427
imageSample210.jpg,800,600,Weed,1,321,32,366
imageSample210.jpg,800,600,Weed,519,556,545,599
imageSample210.jpg,800,600,Weed,431,379,456,411
imageSample210.jpg,800,600,Weed,74,74,234,161
imageSample210.jpg,800,600,Weed,26,168,98,220
imageSample210.jpg,800,600,Weed,1,185,45,255
imageSample211.jpg,800,600,Weed,217,108,314,170
imageSample211.jpg,800,600,Weed,369,208,443,269
imageSample211.jpg,800,600,Weed,442,188,483,215
imageSample211.jpg,800,600,Weed,570,101,704,156
imageSample211.jpg,800,600,Weed,318,485,369,525
imageSample211.jpg,800,600,Weed,67,81,172,161
imageSample211.jpg,800,600,Weed,219,542,322,595
imageSample211.jpg,800,600,Weed,441,28,510,91
imageSample211.jpg,800,600,Weed,755,153,785,181
imageSample211.jpg,800,600,Weed,681,527,766,584
imageSample211.jpg,800,600,Weed,512,533,638,589
imageSample211.jpg,800,600,Weed,35,529,181,599
imageSample211.jpg,800,600,Weed,738,470,800,537
imageSample211.jpg,800,600,Weed,20,187,42,215
imageSample212.jpg,800,600,Weed,134,121,222,171
imageSample212.jpg,800,600,Weed,229,122,296,173
imageSample212.jpg,800,600,Weed,68,72,96,99
imageSample212.jpg,800,600,Weed,462,215,495,244
imageSample212.jpg,800,600,Weed,407,342,452,423
imageSample212.jpg,800,600,Weed,401,430,444,482
imageSample212.jpg,800,600,Weed,457,487,528,554
imageSample212.jpg,800,600,Weed,226,577,297,600
imageSample212.jpg,800,600,Weed,439,22,466,44
imageSample212.jpg,800,600,Weed,731,128,800,190
imageSample212.jpg,800,600,Weed,668,130,692,158
imageSample212.jpg,800,600,Weed,584,563,720,600
imageSample213.jpg,800,600,Weed,356,275,391,306
imageSample213.jpg,800,600,Weed,362,302,417,371
imageSample213.jpg,800,600,Weed,376,461,408,497
imageSample213.jpg,800,600,Weed,405,497,429,518
imageSample213.jpg,800,600,Weed,626,147,675,196
imageSample213.jpg,800,600,Weed,420,84,448,113
imageSample213.jpg,800,600,Weed,367,1,412,41
imageSample213.jpg,800,600,Weed,400,44,431,72
imageSample213.jpg,800,600,Weed,19,168,76,220
imageSample213.jpg,800,600,Weed,158,148,200,187
imageSample213.jpg,800,600,Weed,3,515,36,559
imageSample213.jpg,800,600,Weed,249,146,277,172
imageSample213.jpg,800,600,Weed,60,573,159,600
imageSample213.jpg,800,600,Weed,159,570,239,599
imageSample213.jpg,800,600,Weed,566,153,585,181
imageSample213.jpg,800,600,Weed,722,538,768,576
imageSample214.jpg,800,600,Weed,57,381,145,508
imageSample214.jpg,800,600,Weed,84,304,119,353
imageSample214.jpg,800,600,Weed,82,234,127,272
imageSample214.jpg,800,600,Weed,257,98,329,156
imageSample214.jpg,800,600,Weed,414,101,471,155
imageSample214.jpg,800,600,Weed,445,160,479,187
imageSample214.jpg,800,600,Weed,530,258,570,316
imageSample214.jpg,800,600,Weed,525,323,561,368
imageSample214.jpg,800,600,Weed,417,526,446,558
imageSample214.jpg,800,600,Weed,635,101,738,189
imageSample214.jpg,800,600,Weed,479,47,520,78
imageSample214.jpg,800,600,Weed,8,20,75,96
imageSample214.jpg,800,600,Weed,1,107,70,207
imageSample214.jpg,800,600,Weed,764,143,794,174
imageSample214.jpg,800,600,Weed,148,194,179,218
imageSample214.jpg,800,600,Weed,590,219,617,244
imageSample214.jpg,800,600,Weed,110,1,196,81
imageSample215.jpg,800,600,Weed,355,45,405,86
imageSample215.jpg,800,600,Weed,431,31,488,91
imageSample215.jpg,800,600,Weed,506,108,579,192
imageSample215.jpg,800,600,Weed,695,133,800,243
imageSample215.jpg,800,600,Weed,753,49,800,130
imageSample215.jpg,800,600,Weed,380,380,445,478
imageSample215.jpg,800,600,Weed,42,125,119,192
imageSample215.jpg,800,600,Weed,8,492,69,552
imageSample215.jpg,800,600,Weed,1,199,45,277
imageSample215.jpg,800,600,Weed,250,552,317,600
imageSample215.jpg,800,600,Weed,527,535,612,600
imageSample215.jpg,800,600,Weed,627,578,664,600
imageSample215.jpg,800,600,Weed,89,569,195,600
imageSample215.jpg,800,600,Weed,1,6,77,90
imageSample215.jpg,800,600,Weed,203,118,291,175
imageSample215.jpg,800,600,Weed,395,272,445,337
imageSample216.jpg,800,600,Weed,73,85,170,160
imageSample216.jpg,800,600,Weed,185,111,210,145
imageSample216.jpg,800,600,Weed,201,92,284,151
imageSample216.jpg,800,600,Weed,272,148,293,173
imageSample216.jpg,800,600,Weed,336,233,376,337
imageSample216.jpg,800,600,Weed,419,130,482,190
imageSample216.jpg,800,600,Weed,369,191,420,239
imageSample216.jpg,800,600,Weed,299,184,369,246
imageSample216.jpg,800,600,Weed,334,373,381,424
imageSample216.jpg,800,600,Weed,253,539,282,562
imageSample216.jpg,800,600,Weed,165,559,214,596
imageSample216.jpg,800,600,Weed,48,559,118,589
imageSample216.jpg,800,600,Weed,409,474,536,599
imageSample216.jpg,800,600,Weed,529,465,619,600
imageSample216.jpg,800,600,Weed,593,546,693,595
imageSample216.jpg,800,600,Weed,520,103,572,144
imageSample216.jpg,800,600,Weed,643,109,682,146
imageSample216.jpg,800,600,Weed,307,1,407,83
imageSample216.jpg,800,600,Weed,763,197,800,261
imageSample216.jpg,800,600,Weed,767,275,800,399
imageSample216.jpg,800,600,Weed,26,97,87,154
imageSample217.jpg,800,600,Weed,545,109,595,184
imageSample217.jpg,800,600,Weed,598,102,669,172
imageSample217.jpg,800,600,Weed,659,180,739,284
imageSample217.jpg,800,600,Weed,248,207,337,299
imageSample217.jpg,800,600,Weed,282,359,324,419
imageSample217.jpg,800,600,Weed,296,430,325,470
imageSample217.jpg,800,600,Weed,355,151,422,217
imageSample217.jpg,800,600,Weed,72,109,175,166
imageSample217.jpg,800,600,Weed,172,102,245,192
imageSample217.jpg,800,600,Weed,420,113,495,171
imageSample217.jpg,800,600,Weed,266,1,334,56
imageSample217.jpg,800,600,Weed,331,487,393,555
imageSample217.jpg,800,600,Weed,437,573,491,600
imageSample217.jpg,800,600,Weed,570,549,645,600
imageSample217.jpg,800,600,Weed,617,529,678,600
imageSample217.jpg,800,600,Weed,729,437,767,480
imageSample217.jpg,800,600,Weed,712,275,777,378
imageSample217.jpg,800,600,Weed,219,468,284,528
imageSample217.jpg,800,600,Weed,141,546,223,600
imageSample217.jpg,800,600,Weed,1,555,90,600
imageSample217.jpg,800,600,Weed,683,49,710,85
imageSample217.jpg,800,600,Weed,717,1,776,44
imageSample217.jpg,800,600,Weed,765,31,800,79
